"id";"unitid";"unittitle";"unitdate";"date-normalisee";"contenu";"Typologie";"Date début discours";"Date fin discours";"Dossier (récolement DAP)";"URL texte OCR"
"c-1va8cimou4n-1pfdrkxef8izz";"680AP/193";"Janvier-mars";1989;"1989-01-01/1989-12-31";"Poissy (Yvelines), soutien à la candidate Martine Frachon.";"Discours dactylographié.";03/03/1989;03/03/1989;"680AP_193_29_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_193_29_01\ocr_discours.txt"
"c-1va8cimou4n-1pfdrkxef8izz";"680AP/193";"Janvier-mars";1989;"1989-01-01/1989-12-31";"Conflans-Sainte-Honorine (Yvelines), inauguration de la bibliothèque Blaise-Cendrars.";"Discours dactylographié.";04/03/1989;04/03/1989;"680AP_193_30_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_193_30_01\ocr_discours.txt"
"c-1va8cimou4n-1pfdrkxef8izz";"680AP/193";"Janvier-mars";1989;"1989-01-01/1989-12-31";"S. l., réception de la « Promotion du dialogue » des stagiaires néo-calédoniens.";"Discours dactylographié.";06/03/1989;06/03/1989;"680AP_193_31_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_193_31_01\ocr_discours.txt"
"c-1va8cimou4n-1pfdrkxef8izz";"680AP/193";"Janvier-mars";1989;"1989-01-01/1989-12-31";"Déplacement à Cergy-Pontoise (Yvelines), campagne des élections municipales.";"Discours dactylographié.";09/03/1989;09/03/1989;"680AP_193_32_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_193_32_01\ocr_discours.txt"
"c-1va8cimou4n-1pfdrkxef8izz";"680AP/193";"Janvier-mars";1989;"1989-01-01/1989-12-31";"Déplacement à Conflans-Sainte-Honorine (Yvelines), campagne des élections municipales.";"Discours dactylographié.";09/03/1989;09/03/1989;"680AP_193_33_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_193_33_01\ocr_discours.txt"
"c-1va8cimou4n-1pfdrkxef8izz";"680AP/193";"Janvier-mars";1989;"1989-01-01/1989-12-31";"Toulouse (Haute-Garonne), discours de soutien au candidat Jacques Levy aux élections municipales.";"Discours dactylographié.";10/03/1989;10/03/1989;"680AP_193_34_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_193_34_01\ocr_discours.txt"
"c-1va8cimou4n-1pfdrkxef8izz";"680AP/193";"Janvier-mars";1989;"1989-01-01/1989-12-31";"S. l., hommage au prix Nobel d’économie, Maurice Allais.";"Discours dactylographié.";23/03/1989;23/03/1989;"680AP_193_35_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_193_35_01\ocr_discours.txt"
"c-1va8cimou4n-1pfdrkxef8izz";"680AP/193";"Janvier-mars";1989;"1989-01-01/1989-12-31";"S. l., journée parlementaire du PS.";"Discours dactylographié.";30/03/1989;30/03/1989;"680AP_193_36_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_193_36_01\ocr_discours.txt"
"c-1va8daf1o27-1aaxumacfph90";"680AP/194";"Avril-mai";1989;"1989-01-01/1989-12-31";"Paris, intervention devant la convention de l’Association des démocrates.";"Discours dactylographié.";15/04/1989;15/04/1989;"680AP_194_01_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_194_01_01\ocr_discours.txt"
"c-1va8daf1o27-1aaxumacfph90";"680AP/194";"Avril-mai";1989;"1989-01-01/1989-12-31";"S. l., intervention aux Journées européennes d’informatique administrative.";"Discours dactylographié.";17/04/1989;17/04/1989;"680AP_194_02_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_194_02_01\ocr_discours.txt"
"c-1va8daf1o27-1aaxumacfph90";"680AP/194";"Avril-mai";1989;"1989-01-01/1989-12-31";"S. l., assemblée générale du Conseil du commerce.";"Discours dactylographié.";19/04/1989;19/04/1989;"680AP_194_03_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_194_03_01\ocr_discours.txt"
"c-1va8daf1o27-1aaxumacfph90";"680AP/194";"Avril-mai";1989;"1989-01-01/1989-12-31";"S. l., message au 1er symposium international éthique, économie et entreprise.";"Discours dactylographié.";20/04/1989;20/04/1989;"680AP_194_04_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_194_04_01\ocr_discours.txt"
"c-1va8daf1o27-1aaxumacfph90";"680AP/194";"Avril-mai";1989;"1989-01-01/1989-12-31";"Paris, Assemblée nationale, discussion du projet de loi sur le Xe Plan.";"Discours dactylographié.";25/04/1989;25/04/1989;"680AP_194_05_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_194_05_01\ocr_discours.txt"
"c-1va8daf1o27-1aaxumacfph90";"680AP/194";"Avril-mai";1989;"1989-01-01/1989-12-31";"S. l., colloque sur la formation organisée par l’UIMM.";"Discours dactylographié.";26/04/1989;26/04/1989;"680AP_194_06_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_194_06_01\ocr_discours.txt"
"c-1va8daf1o27-1aaxumacfph90";"680AP/194";"Avril-mai";1989;"1989-01-01/1989-12-31";"Saint-Denis (La Réunion), allocution à l’hôtel de ville.";"Discours dactylographié.";29/04/1989;29/04/1989;"680AP_194_07_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_194_07_01\ocr_discours.txt"
"c-1va8daf1o27-1aaxumacfph90";"680AP/194";"Avril-mai";1989;"1989-01-01/1989-12-31";"Saint-Denis (La Réunion), intervention devant le bureau du Conseil régional de La Réunion.";"Discours dactylographié.";29/04/1989;29/04/1989;"680AP_194_08_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_194_08_01\ocr_discours.txt"
"c-1va8daf1o27-1aaxumacfph90";"680AP/194";"Avril-mai";1989;"1989-01-01/1989-12-31";"Le Tampon (La Réunion), allocution à l’hôtel de ville.";"Discours dactylographié.";30/04/1989;30/04/1989;"680AP_194_09_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_194_09_01\ocr_discours.txt"
"c-1va8daf1o27-1aaxumacfph90";"680AP/194";"Avril-mai";1989;"1989-01-01/1989-12-31";"Sainte-Rose (La Réunion), allocution à la mairie.";"Discours dactylographié.";30/04/1989;30/04/1989;"680AP_194_10_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_194_10_01\ocr_discours.txt"
"c-1va8daf1o27-1aaxumacfph90";"680AP/194";"Avril-mai";1989;"1989-01-01/1989-12-31";"Saint-Denis (La Réunion), discours du 1er mai.";"Discours dactylographié.";01/05/1989;01/05/1989;"680AP_194_11_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_194_11_01\ocr_discours.txt"
"c-1va8daf1o27-1aaxumacfph90";"680AP/194";"Avril-mai";1989;"1989-01-01/1989-12-31";"Saint-Denis (La Réunion), discours pour l’accueil du pape Jean-Paul II.";"Discours dactylographié.";01/05/1989;01/05/1989;"680AP_194_12_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_194_12_01\ocr_discours.txt"
"c-1va8daf1o27-1aaxumacfph90";"680AP/194";"Avril-mai";1989;"1989-01-01/1989-12-31";"Saint-Denis (La Réunion), discours pour le départ du pape Jean-Paul II.";"Discours dactylographié.";02/05/1989;02/05/1989;"680AP_194_13_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_194_13_01\ocr_discours.txt"
"c-1va8e0h8cvb-qtlspojpwb94";"680AP/195";"Mai";1989;"1989-01-01/1989-12-31";"Nouméa (Nouvelle-Calédonie), allocution pour les obsèques de Jean-Marie Tjibaou et Yeiwené Yeiwené.";"Discours dactylographié.";07/05/1989;07/05/1989;"680AP_195_01_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_195_01_01\ocr_discours.txt"
"c-1va8e0h8cvb-qtlspojpwb94";"680AP/195";"Mai";1989;"1989-01-01/1989-12-31";"Paris, inauguration de l’exposition « Tuileries 89 ».";"Discours dactylographié.";09/05/1989;09/05/1989;"680AP_195_02_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_195_02_01\ocr_discours.txt"
"c-1va8e0h8cvb-qtlspojpwb94";"680AP/195";"Mai";1989;"1989-01-01/1989-12-31";"Paris, clôture du séminaire du ministère de la Solidarité, de la Santé et de la Protection sociale.";"Discours dactylographié.";11/05/1989;11/05/1989;"680AP_195_03_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_195_03_01\ocr_discours.txt"
"c-1va8e0h8cvb-qtlspojpwb94";"680AP/195";"Mai";1989;"1989-01-01/1989-12-31";"Paris, discussion d’une motion de censure à l’Assemblée nationale au sujet de la politique européenne du gouvernement.";"Discours dactylographié.";16/05/1989;16/05/1989;"680AP_195_04_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_195_04_01\ocr_discours.txt"
"c-1va8e0h8cvb-qtlspojpwb94";"680AP/195";"Mai";1989;"1989-01-01/1989-12-31";"Paris, colloque sur la sécurité domestique.";"Discours dactylographié.";18/05/1989;18/05/1989;"680AP_195_05_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_195_05_01\ocr_discours.txt"
"c-1va8e0h8cvb-qtlspojpwb94";"680AP/195";"Mai";1989;"1989-01-01/1989-12-31";"Metz (Moselle), colloque Euro-Techno 89-93, « Les enjeux européens des formations technologiques ».";"Discours dactylographié.";18/05/1989;18/05/1989;"680AP_195_06_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_195_06_01\ocr_discours.txt"
"c-1va8e0h8cvb-qtlspojpwb94";"680AP/195";"Mai";1989;"1989-01-01/1989-12-31";"Paris, colloque « Démocratie européenne et révolution ».";"Discours dactylographié.";19/05/1989;19/05/1989;"680AP_195_07_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_195_07_01\ocr_discours.txt"
"c-1va8e0h8cvb-qtlspojpwb94";"680AP/195";"Mai";1989;"1989-01-01/1989-12-31";"S. l., conférence européenne des travailleurs.";"Discours dactylographié.";20/05/1989;20/05/1989;"680AP_195_08_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_195_08_01\ocr_discours.txt"
"c-1va8e0h8cvb-qtlspojpwb94";"680AP/195";"Mai";1989;"1989-01-01/1989-12-31";"Nantes (Loire-Atlantique), meeting politique.";"Discours dactylographié.";26/05/1989;26/05/1989;"680AP_195_09_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_195_09_01\ocr_discours.txt"
"c-1va8e0h8cvb-qtlspojpwb94";"680AP/195";"Mai";1989;"1989-01-01/1989-12-31";"S. l., colloque de l’association Dialogue 2000: « Le citoyen face aux pouvoirs en 1989 ».";"Discours dactylographié.";27/05/1989;27/05/1989;"680AP_195_10_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_195_10_01\ocr_discours.txt"
"c-1va8e0h8cvb-qtlspojpwb94";"680AP/195";"Mai";1989;"1989-01-01/1989-12-31";"S. l., toasts en l’honneur de sa majesté le sultan Qabous, sultan d’Oman.";"Discours dactylographié.";31/05/1989;31/05/1989;"680AP_195_11_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_195_11_01\ocr_discours.txt"
"c-1va8ez0e31y--nihl0um9hcua";"680AP/196";"Juin";1989;"1989-01-01/1989-12-31";"S. l., congrès de la Ligue des droits de l’homme.";"Discours dactylographié.";03/06/1989;03/06/1989;"680AP_196_01_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_196_01_01\ocr_discours.txt"
"c-1va8ez0e31y--nihl0um9hcua";"680AP/196";"Juin";1989;"1989-01-01/1989-12-31";"Paris, discussion à l’Assemblée nationale au sujet d’une motion de censure à propos du projet de loi sur les conditions d’entrée et de séjour des étrangers en France.";"Discours dactylographié.";06/06/1989;06/06/1989;"680AP_196_02_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_196_02_01\ocr_discours.txt"
"c-1va8ez0e31y--nihl0um9hcua";"680AP/196";"Juin";1989;"1989-01-01/1989-12-31";"Paris, allocution à la cérémonie organisée à la Sorbonne pour le bicentenaire du premier culte réformé.";"Discours dactylographié.";07/06/1989;07/06/1989;"680AP_196_03_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_196_03_01\ocr_discours.txt"
"c-1va8ez0e31y--nihl0um9hcua";"680AP/196";"Juin";1989;"1989-01-01/1989-12-31";"Strasbourg (Bas-Rhin), intervention pour les élections européennes.";"Discours dactylographié.";15/06/1989;15/06/1989;"680AP_196_04_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_196_04_01\ocr_discours.txt"
"c-1va8ez0e31y--nihl0um9hcua";"680AP/196";"Juin";1989;"1989-01-01/1989-12-31";"Le Bourget (Seine-Saint-Denis), 38e salon international de l’aéronautique et de l’espace.";"Discours dactylographié.";17/06/1989;17/06/1989;"680AP_196_05_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_196_05_01\ocr_discours.txt"
"c-1va8ez0e31y--nihl0um9hcua";"680AP/196";"Juin";1989;"1989-01-01/1989-12-31";"Stockholm (Suède), 18e congrès de l’Internationale socialiste.";"Discours dactylographié.";21/06/1989;21/06/1989;"680AP_196_06_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_196_06_01\ocr_discours.txt"
"c-1va8ez0e31y--nihl0um9hcua";"680AP/196";"Juin";1989;"1989-01-01/1989-12-31";"S. l., colloque national sur l’avenir du service public de la Poste et des télécommunications.";"Discours dactylographié.";23/06/1989;23/06/1989;"680AP_196_07_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_196_07_01\ocr_discours.txt"
"c-1va8ez0e31y--nihl0um9hcua";"680AP/196";"Juin";1989;"1989-01-01/1989-12-31";"Conflans-Sainte-Honorine (Yvelines), « Pardon de la batelerie ».";"Discours dactylographié.";24/06/1989;24/06/1989;"680AP_196_08_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_196_08_01\ocr_discours.txt"
"c-1va8ez0e31y--nihl0um9hcua";"680AP/196";"Juin";1989;"1989-01-01/1989-12-31";"Bordeaux (Gironde), intervention devant le Tribunal de grande instance de Bordeaux sur le thème du renouveau du service public.";"Discours dactylographié.";27/06/1989;27/06/1989;"680AP_196_09_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_196_09_01\ocr_discours.txt"
"c-1va8ez0e31y--nihl0um9hcua";"680AP/196";"Juin";1989;"1989-01-01/1989-12-31";"Bordeaux (Gironde), intervention devant le conseil général de la Gironde sur le thème du renouveau du service public.";"Discours dactylographié.";27/06/1989;27/06/1989;"680AP_196_10_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_196_10_01\ocr_discours.txt"
"c-1va8ez0e31y--nihl0um9hcua";"680AP/196";"Juin";1989;"1989-01-01/1989-12-31";"Bordeaux (Gironde), intervention devant l’inspection académique de Bordeaux sur le thème du renouveau du service public.";"Discours dactylographié.";27/06/1989;27/06/1989;"680AP_196_11_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_196_11_01\ocr_discours.txt"
"c-1va8ez0e31y--nihl0um9hcua";"680AP/196";"Juin";1989;"1989-01-01/1989-12-31";"Paris, Assemblée nationale, réponse à une question de Francis Delattre sur l’avenir de la région parisienne.";"Discours dactylographié.";28/06/1989;28/06/1989;"680AP_196_12_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_196_12_01\ocr_discours.txt"
"c-1va8ez0e31y--nihl0um9hcua";"680AP/196";"Juin";1989;"1989-01-01/1989-12-31";"Paris, Assemblée nationale, réponse à une question de Francis Borotra sur les rapports entre le gouvernement et le pouvoir judiciaire.";"Discours dactylographié.";28/06/1989;28/06/1989;"680AP_196_13_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_196_13_01\ocr_discours.txt"
"c-1va8ez0e31y--nihl0um9hcua";"680AP/196";"Juin";1989;"1989-01-01/1989-12-31";"S. l., intervention au World Economic Forum.";"Discours dactylographié.";29/06/1989;29/06/1989;"680AP_196_14_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_196_14_01\ocr_discours.txt"
"c-1va8ez0e31y--nihl0um9hcua";"680AP/196";"Juin";1989;"1989-01-01/1989-12-31";"Paris, garden-party personnelle.";"Discours dactylographié.";29/06/1989;29/06/1989;"680AP_196_15_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_196_15_01\ocr_discours.txt"
"c-1va8ez0e31y--nihl0um9hcua";"680AP/196";"Juin";1989;"1989-01-01/1989-12-31";"S. l., intervention devant l’Association nationale de la recherche technique.";"Discours dactylographié.";30/06/1989;30/06/1989;"680AP_196_16_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_196_16_01\ocr_discours.txt"
"c-1va8frgerce-1r4xaadsv0d7d";"680AP/197";"Juillet-septembre";1989;"1989-01-01/1989-12-31";"S. l., comité directeur du PS.";"Discours dactylographié.";01/07/1989;01/07/1989;"680AP_197_01_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_197_01_01\ocr_discours.txt"
"c-1va8frgerce-1r4xaadsv0d7d";"680AP/197";"Juillet-septembre";1989;"1989-01-01/1989-12-31";"Paris, ministère de l’Intérieur, discours devant les préfets.";"Discours dactylographié.";03/07/1989;03/07/1989;"680AP_197_02_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_197_02_01\ocr_discours.txt"
"c-1va8frgerce-1r4xaadsv0d7d";"680AP/197";"Juillet-septembre";1989;"1989-01-01/1989-12-31";"S. l., discours d’introduction à la conférence de presse de Michel Durafour, ministre de la Fonction publique.";"Discours dactylographié.";06/07/1989;06/07/1989;"680AP_197_03_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_197_03_01\ocr_discours.txt"
"c-1va8frgerce-1r4xaadsv0d7d";"680AP/197";"Juillet-septembre";1989;"1989-01-01/1989-12-31";"Vichy (Allier), allocution à la cérémonie d’hommage aux 80 parlementaires qui refusèrent les pleins pouvoirs au Maréchal Pétain.";"Discours dactylographié.";10/07/1989;10/07/1989;"680AP_197_04_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_197_04_01\ocr_discours.txt"
"c-1va8frgerce-1r4xaadsv0d7d";"680AP/197";"Juillet-septembre";1989;"1989-01-01/1989-12-31";"Paris, toast en l’honneur de Corazon Aquino, présidente des Philippines.";"Discours dactylographié.";12/07/1989;12/07/1989;"680AP_197_05_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_197_05_01\ocr_discours.txt"
"c-1va8frgerce-1r4xaadsv0d7d";"680AP/197";"Juillet-septembre";1989;"1989-01-01/1989-12-31";"Paris, sommet de l’Arche sur l’économie mondiale.";"Discours dactylographié.";16/07/1989;16/07/1989;"680AP_197_06_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_197_06_01\ocr_discours.txt"
"c-1va8frgerce-1r4xaadsv0d7d";"680AP/197";"Juillet-septembre";1989;"1989-01-01/1989-12-31";"S. l., signature des avenants aux contrats des Programmes intégrés méditerranéens(PIM).";"Discours dactylographié.";28/07/1989;28/07/1989;"680AP_197_07_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_197_07_01\ocr_discours.txt"
"c-1va8frgerce-1r4xaadsv0d7d";"680AP/197";"Juillet-septembre";1989;"1989-01-01/1989-12-31";"Canberra (Australie), allocution devant les parlementaires australiens.";"Discours dactylographié.";18/08/1989;18/08/1989;"680AP_197_08_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_197_08_01\ocr_discours.txt"
"c-1va8frgerce-1r4xaadsv0d7d";"680AP/197";"Juillet-septembre";1989;"1989-01-01/1989-12-31";"Sydney (Australie), allocution devant les hommes d’affaires australiens.";"Discours dactylographié.";19/08/1989;19/08/1989;"680AP_197_09_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_197_09_01\ocr_discours.txt"
"c-1va8frgerce-1r4xaadsv0d7d";"680AP/197";"Juillet-septembre";1989;"1989-01-01/1989-12-31";"Îles Fidji, conférence de presse.";"Discours dactylographié.";23/08/1989;23/08/1989;"680AP_197_10_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_197_10_01\ocr_discours.txt"
"c-1va8frgerce-1r4xaadsv0d7d";"680AP/197";"Juillet-septembre";1989;"1989-01-01/1989-12-31";"Îles Fidji, allocution lors d’un dîner.";"Discours dactylographié.";23/08/1989;23/08/1989;"680AP_197_11_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_197_11_01\ocr_discours.txt"
"c-1va8frgerce-1r4xaadsv0d7d";"680AP/197";"Juillet-septembre";1989;"1989-01-01/1989-12-31";"Paris, assemblée générale de l’Organisation mondiale du tourisme.";"Discours dactylographié.";30/08/1989;30/08/1989;"680AP_197_12_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_197_12_01\ocr_discours.txt"
"c-1va8frgerce-1r4xaadsv0d7d";"680AP/197";"Juillet-septembre";1989;"1989-01-01/1989-12-31";"Risoul (Hautes-Alpes), université d’été du PS.";"Discours dactylographié.";01/09/1989;01/09/1989;"680AP_197_13_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_197_13_01\ocr_discours.txt"
